4, 0.022944
5, 0.021504
6, 0.020800
7, 0.019520
8, 0.019520
9, 0.019456
10, 0.019200
11, 0.018272
12, 0.018432
13, 0.020128
14, 0.019008
15, 0.019072
16, 0.018368
17, 0.018528
18, 0.023520
19, 0.023936
20, 0.025408
21, 0.022816
22, 0.023968
23, 0.023616
24, 0.023424
25, 0.023424
26, 0.023456
27, 0.022944
28, 0.023008
29, 0.023648
30, 0.023744
31, 0.023488
32, 0.023424
33, 0.023840
34, 0.021824
35, 0.021504
36, 0.022080
37, 0.021440
38, 0.021280
39, 0.021376
40, 0.021504
41, 0.021440
42, 0.020864
43, 0.020896
44, 0.021536
45, 0.020960
46, 0.021792
47, 0.021472
48, 0.020704
49, 0.021024
50, 0.023520
51, 0.021792
52, 0.021408
53, 0.021792
54, 0.021408
55, 0.021760
56, 0.022080
57, 0.021376
58, 0.021568
59, 0.020960
60, 0.020864
61, 0.021888
62, 0.021600
63, 0.021408
64, 0.021312
65, 0.021504
66, 0.020736
67, 0.020928
68, 0.020320
69, 0.020320
70, 0.020448
71, 0.020512
72, 0.020320
73, 0.020352
74, 0.025632
75, 0.021120
76, 0.020160
77, 0.020384
78, 0.019808
79, 0.020032
80, 0.020320
81, 0.020096
82, 0.020256
83, 0.019584
84, 0.020192
85, 0.020416
86, 0.020736
87, 0.020000
88, 0.019904
89, 0.020000
90, 0.020384
91, 0.020512
92, 0.020384
93, 0.020224
94, 0.020704
95, 0.027168
96, 0.020416
97, 0.020672
98, 0.020672
99, 0.028544
100, 0.020384
101, 0.020288
102, 0.020288
103, 0.029536
104, 0.019808
105, 0.020608
106, 0.019936
107, 0.019776
108, 0.020352
109, 0.020448
110, 0.020480
111, 0.026304
112, 0.020416
113, 0.019968
114, 0.020320
115, 0.023072
116, 0.020416
117, 0.020160
118, 0.020608
119, 0.020608
120, 0.020480
121, 0.020288
122, 0.019840
123, 0.020544
124, 0.019904
125, 0.020384
126, 0.020704
127, 0.026336
128, 0.020448
129, 0.020448
130, 0.028992
131, 0.022752
132, 0.023456
133, 0.037920
134, 0.024448
135, 0.024608
136, 0.023168
137, 0.023136
138, 0.023520
139, 0.023488
140, 0.023392
141, 0.023328
142, 0.023200
143, 0.023328
144, 0.024192
145, 0.023520
146, 0.023104
147, 0.023872
148, 0.023232
149, 0.024544
150, 0.023456
151, 0.023136
152, 0.023424
153, 0.023296
154, 0.023520
155, 0.023904
156, 0.025344
157, 0.023392
158, 0.023136
159, 0.023040
160, 0.023936
161, 0.033184
162, 0.023168
163, 0.023680
164, 0.024160
165, 0.023968
166, 0.023968
167, 0.023104
168, 0.023936
169, 0.023904
170, 0.023360
171, 0.023168
172, 0.023456
173, 0.022816
174, 0.023136
175, 0.022944
176, 0.023264
177, 0.023424
178, 0.023136
179, 0.022976
180, 0.023200
181, 0.022912
182, 0.024160
183, 0.023744
184, 0.024288
185, 0.023904
186, 0.024224
187, 0.027776
188, 0.023776
189, 0.023168
190, 0.023232
191, 0.023072
192, 0.023168
193, 0.023296
194, 0.024768
195, 0.023904
196, 0.023776
197, 0.023424
198, 0.023488
199, 0.023744
200, 0.023456
201, 0.023872
202, 0.024096
203, 0.023936
204, 0.024128
205, 0.024224
206, 0.024224
207, 0.023104
208, 0.023040
209, 0.023104
210, 0.023168
211, 0.022752
212, 0.023200
213, 0.023264
214, 0.023264
215, 0.023040
216, 0.023008
217, 0.022944
218, 0.027296
219, 0.023840
220, 0.023264
221, 0.023136
222, 0.023936
223, 0.022816
224, 0.023456
225, 0.023328
226, 0.023520
227, 0.023360
228, 0.023232
229, 0.022848
230, 0.023552
231, 0.022816
232, 0.024544
233, 0.023296
234, 0.024192
235, 0.023936
236, 0.024608
237, 0.026560
238, 0.023072
239, 0.022784
240, 0.024256
241, 0.023008
242, 0.023648
243, 0.027808
244, 0.023520
245, 0.023424
246, 0.023872
247, 0.023488
248, 0.039104
249, 0.024160
250, 0.023744
251, 0.023936
252, 0.023040
253, 0.023968
254, 0.023296
255, 0.023264
256, 0.023456
257, 0.024288
258, 0.032960
259, 0.024736
260, 0.024864
261, 0.025056
262, 0.024640
263, 0.024352
264, 0.024448
265, 0.023968
266, 0.025120
267, 0.025632
268, 0.025088
269, 0.023904
270, 0.024640
271, 0.024608
272, 0.024416
273, 0.024800
274, 0.025088
275, 0.024320
276, 0.024992
277, 0.023936
278, 0.024384
279, 0.024800
280, 0.024448
281, 0.023840
282, 0.024416
283, 0.025344
284, 0.025696
285, 0.024768
286, 0.024800
287, 0.023968
288, 0.024448
289, 0.023936
290, 0.025088
291, 0.024672
292, 0.025216
293, 0.024032
294, 0.024224
295, 0.024832
296, 0.024352
297, 0.024704
298, 0.024800
299, 0.024832
300, 0.024800
301, 0.025088
302, 0.024736
303, 0.025024
304, 0.024288
305, 0.024480
306, 0.024384
307, 0.034304
308, 0.025536
309, 0.024576
310, 0.024256
311, 0.024224
312, 0.024448
313, 0.027584
314, 0.025056
315, 0.025024
316, 0.024256
317, 0.024576
318, 0.024384
319, 0.024992
320, 0.024960
321, 0.029952
322, 0.025216
323, 0.024864
324, 0.024160
325, 0.025440
326, 0.024640
327, 0.025696
328, 0.024704
329, 0.024928
330, 0.024416
331, 0.025088
332, 0.025024
333, 0.024256
334, 0.025600
335, 0.025216
336, 0.024256
337, 0.023840
338, 0.024864
339, 0.024544
340, 0.024992
341, 0.024448
342, 0.024160
343, 0.025248
344, 0.025152
345, 0.024352
346, 0.024256
347, 0.023872
348, 0.025280
349, 0.024160
350, 0.024320
351, 0.024672
352, 0.024448
353, 0.023840
354, 0.024256
355, 0.024928
356, 0.025088
357, 0.024128
358, 0.025056
359, 0.024160
360, 0.024704
361, 0.024864
362, 0.024448
363, 0.024480
364, 0.030976
365, 0.024544
366, 0.024576
367, 0.024256
368, 0.023744
369, 0.025248
370, 0.025024
371, 0.025248
372, 0.024064
373, 0.024928
374, 0.029472
375, 0.024928
376, 0.024768
377, 0.024448
378, 0.025248
379, 0.023936
380, 0.025152
381, 0.024896
382, 0.025120
383, 0.024032
384, 0.024704
385, 0.025344
386, 0.024096
387, 0.024512
388, 0.024064
389, 0.024160
390, 0.025280
391, 0.024928
392, 0.024864
393, 0.024384
394, 0.024480
395, 0.024384
396, 0.024128
397, 0.024480
398, 0.024512
399, 0.024576
400, 0.024064
401, 0.031872
402, 0.025024
403, 0.024064
404, 0.024320
405, 0.024416
406, 0.024352
407, 0.025088
408, 0.024352
409, 0.024416
410, 0.024448
411, 0.024736
412, 0.025184
413, 0.024576
414, 0.024160
415, 0.024992
416, 0.024320
417, 0.024896
418, 0.025152
419, 0.024128
420, 0.024768
421, 0.023936
422, 0.024672
423, 0.025120
424, 0.024224
425, 0.024736
426, 0.025120
427, 0.025728
428, 0.024512
429, 0.025568
430, 0.025888
431, 0.024288
432, 0.024288
433, 0.024736
434, 0.024608
435, 0.024512
436, 0.024192
437, 0.025056
438, 0.026752
439, 0.023872
440, 0.024448
441, 0.024832
442, 0.025632
443, 0.024000
444, 0.024320
445, 0.025312
446, 0.024832
447, 0.025088
448, 0.024576
449, 0.029088
450, 0.025120
451, 0.024256
452, 0.024448
453, 0.024192
454, 0.024192
455, 0.025280
456, 0.024768
457, 0.024096
458, 0.024832
459, 0.025312
460, 0.024256
461, 0.024000
462, 0.024704
463, 0.023936
464, 0.024288
465, 0.024512
466, 0.024416
467, 0.023808
468, 0.024160
469, 0.037600
470, 0.024544
471, 0.027040
472, 0.025312
473, 0.024928
474, 0.025056
475, 0.024832
476, 0.025152
477, 0.024352
478, 0.024512
479, 0.024896
480, 0.034560
481, 0.024800
482, 0.025152
483, 0.025344
484, 0.025312
485, 0.024320
486, 0.024896
487, 0.024064
488, 0.025472
489, 0.024512
490, 0.024448
491, 0.023648
492, 0.024160
493, 0.024640
494, 0.024512
495, 0.024256
496, 0.025056
497, 0.024704
